label,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,SUB_ID
1,0.49250859022140503,0.3508836627006531,-0.23216821253299713,0.9999186396598816,0.532690703868866,0.42801517248153687,-0.061001069843769073,0.9997734427452087,0.4505840539932251,0.43815967440605164,-0.07416819036006927,0.9997494220733643,0.5198723673820496,0.6552084684371948,0.00610668258741498,0.9993311762809753,0.47238340973854065,0.6580776572227478,-0.0060957991518080235,0.9994108080863953,0.5320504903793335,0.8029674291610718,-0.06650838255882263,0.9920198321342468,0.4673536419868469,0.811455488204956,-0.026621641591191292,0.9937630891799927,0.5127841234207153,0.9187304377555847,0.159630686044693,0.9752780199050903,0.4860944151878357,0.9226254224777222,0.19917462766170502,0.9873303771018982,0
1,0.4921601414680481,0.3592647910118103,-0.2323293387889862,0.9998858571052551,0.5321781039237976,0.43389222025871277,-0.06677596271038055,0.9997051954269409,0.45053771138191223,0.44402313232421875,-0.07613558322191238,0.9996919631958008,0.5197699069976807,0.6617173552513123,0.00583266606554389,0.9992897510528564,0.4722006916999817,0.6632868647575378,-0.005823762621730566,0.9993985295295715,0.5323773622512817,0.8028843402862549,-0.06638292968273163,0.9906729459762573,0.4664101302623749,0.8096195459365845,-0.09050305187702179,0.9934460520744324,0.5121994018554688,0.9186891913414001,0.16250720620155334,0.9718021750450134,0.48604926466941833,0.9227933883666992,0.1148495003581047,0.9861393570899963,0
1,0.492082804441452,0.36720964312553406,-0.21982865035533905,0.9998381733894348,0.531326413154602,0.4406276345252991,-0.06622735410928726,0.9995936751365662,0.45024603605270386,0.45284244418144226,-0.07606376707553864,0.9996232390403748,0.5197672247886658,0.6670808792114258,0.004835306666791439,0.9991983771324158,0.4721677005290985,0.6683611273765564,-0.004813278093934059,0.9993936419487,0.5328131318092346,0.8035523295402527,-0.04872411862015724,0.9891669154167175,0.4652184545993805,0.8076454401016235,-0.12019408494234085,0.9933326840400696,0.5119954347610474,0.917186439037323,0.19223977625370026,0.9684117436408997,0.48605111241340637,0.9229812622070312,0.0853823721408844,0.9853297472000122,0
1,0.49195441603660583,0.37495937943458557,-0.2082350105047226,0.9997552633285522,0.5308141112327576,0.44988083839416504,-0.0608292818069458,0.9994813799858093,0.45012712478637695,0.46122077107429504,-0.07175983488559723,0.9994950890541077,0.5195688009262085,0.6745694875717163,0.004550442099571228,0.9991686940193176,0.4719191789627075,0.6756836771965027,-0.004530133679509163,0.9993674159049988,0.5331767797470093,0.8085402250289917,-0.06620454043149948,0.9879755973815918,0.46483007073402405,0.8137847185134888,-0.09453156590461731,0.9927535057067871,0.5111666321754456,0.9162586331367493,0.17438292503356934,0.9639051556587219,0.48600244522094727,0.9227371215820312,0.12403084337711334,0.981794536113739,0
1,0.4916154742240906,0.3832864761352539,-0.21393005549907684,0.9996936917304993,0.5302950739860535,0.45845624804496765,-0.06405918300151825,0.9993837475776672,0.45006048679351807,0.4679557681083679,-0.07577397674322128,0.9993751049041748,0.5189557075500488,0.6806154251098633,0.004529093392193317,0.9991762042045593,0.47133868932724,0.6818156242370605,-0.004517437424510717,0.9993637800216675,0.5333327651023865,0.8075708150863647,-0.11278823018074036,0.9873721599578857,0.46443113684654236,0.815524160861969,-0.1393982470035553,0.9924314022064209,0.5110467076301575,0.9149037003517151,0.11843647807836533,0.961676299571991,0.48565083742141724,0.9226592779159546,0.09423915296792984,0.9791163802146912,0
1,0.49131229519844055,0.39129045605659485,-0.21851998567581177,0.9996371269226074,0.5298711657524109,0.46402135491371155,-0.07408345490694046,0.9992973208427429,0.45006173849105835,0.47382766008377075,-0.08663775771856308,0.9993038177490234,0.5184070467948914,0.686378002166748,0.004508302081376314,0.9991859793663025,0.47078031301498413,0.686797022819519,-0.004503106698393822,0.9993683099746704,0.5333729982376099,0.8080025911331177,-0.14248202741146088,0.9867706894874573,0.46394115686416626,0.8135249018669128,-0.16967043280601501,0.9921203851699829,0.5109097957611084,0.9132683873176575,0.08547269552946091,0.9596519470214844,0.48567143082618713,0.9224428534507751,0.06207013502717018,0.9769936800003052,0
1,0.49091020226478577,0.39964759349823,-0.2207123339176178,0.9996073842048645,0.5297197699546814,0.47224661707878113,-0.07617747783660889,0.9992445707321167,0.45006367564201355,0.4815256893634796,-0.08905332535505295,0.9992302060127258,0.5178319811820984,0.6904765367507935,0.00449675228446722,0.9992075562477112,0.4701198935508728,0.6920740008354187,-0.004498165566474199,0.9993683695793152,0.5336106419563293,0.8098292350769043,-0.17483200132846832,0.9863319396972656,0.46294254064559937,0.8145901560783386,-0.1926589161157608,0.9916179776191711,0.5100433230400085,0.9118395447731018,0.05553369224071503,0.9575612545013428,0.4855867028236389,0.9216839075088501,0.0459701344370842,0.9727542400360107,0
1,0.49075421690940857,0.40695104002952576,-0.21441064774990082,0.9995686411857605,0.5296244025230408,0.4783196449279785,-0.07603569328784943,0.9991455674171448,0.4500972330570221,0.4875045716762543,-0.08556266874074936,0.9991116523742676,0.5173965692520142,0.6950371265411377,0.004513648338615894,0.9992266893386841,0.4699402451515198,0.6963168978691101,-0.004520954564213753,0.9993720054626465,0.5335738062858582,0.8121318221092224,-0.1796340048313141,0.9862164258956909,0.46189630031585693,0.8155466318130493,-0.20181384682655334,0.9915459752082825,0.5092164874076843,0.9114477038383484,0.052144188433885574,0.957204282283783,0.4854307770729065,0.9189303517341614,0.04197691008448601,0.9708179831504822,0
1,0.490671306848526,0.414336234331131,-0.21469785273075104,0.9995322227478027,0.5295504331588745,0.4849209785461426,-0.07409808784723282,0.9990741610527039,0.45021671056747437,0.49417978525161743,-0.08497918397188187,0.9990212321281433,0.5168250203132629,0.700226902961731,0.004532466176897287,0.9992478489875793,0.4694725275039673,0.7011184096336365,-0.00454466138035059,0.9993790984153748,0.5335792303085327,0.8157986998558044,-0.1692987084388733,0.9863424897193909,0.4618624448776245,0.8219373822212219,-0.19272461533546448,0.9915933012962341,0.5090075135231018,0.9110127091407776,0.06438741087913513,0.9573118090629578,0.4853985905647278,0.9178683161735535,0.05330061912536621,0.9694162011146545,0
1,0.4906125068664551,0.421499639749527,-0.2192111760377884,0.999521791934967,0.5295527577400208,0.4934455156326294,-0.0804971307516098,0.9990220665931702,0.450324147939682,0.5006973743438721,-0.09457755088806152,0.9989365935325623,0.5164710879325867,0.7054698467254639,0.004395772237330675,0.9992792010307312,0.46872738003730774,0.7073590755462646,-0.00442182132974267,0.9993899464607239,0.5335906744003296,0.8170518279075623,-0.17863555252552032,0.9866586327552795,0.46185606718063354,0.8279829621315002,-0.1862783432006836,0.9916200637817383,0.5090487003326416,0.9108439087867737,0.05914715304970741,0.9578617811203003,0.4852655529975891,0.9162554740905762,0.06967391818761826,0.9670041799545288,0
1,0.4904046356678009,0.4280156195163727,-0.22523027658462524,0.9995282888412476,0.5294947028160095,0.5006603002548218,-0.08543934673070908,0.9989820122718811,0.4507081210613251,0.5063819885253906,-0.0999307781457901,0.9988479018211365,0.5163472294807434,0.7099947929382324,0.004245234653353691,0.9993184804916382,0.46868807077407837,0.7132954001426697,-0.004286475013941526,0.9994111657142639,0.5335590243339539,0.8198844194412231,-0.1977500170469284,0.9869411587715149,0.4619744122028351,0.8294594287872314,-0.2052508443593979,0.9916242957115173,0.5089256167411804,0.9107955694198608,0.04193652793765068,0.9582371711730957,0.4852243959903717,0.9147507548332214,0.06693277508020401,0.9639451503753662,0
1,0.4903114438056946,0.4342783987522125,-0.22365149855613708,0.9995308518409729,0.529346227645874,0.5064050555229187,-0.08353059738874435,0.9989295601844788,0.4508221447467804,0.5133345127105713,-0.09726540744304657,0.9987571835517883,0.5161702632904053,0.7134557366371155,0.0042162141762673855,0.9993506073951721,0.46868982911109924,0.7163618206977844,-0.0042617470026016235,0.9994310140609741,0.5334604382514954,0.8243342638015747,-0.1907215714454651,0.9873517751693726,0.46205660700798035,0.8302993178367615,-0.21785558760166168,0.9917969703674316,0.5085452795028687,0.9105573892593384,0.052976541221141815,0.9589249491691589,0.4849214553833008,0.9135910868644714,0.05906882509589195,0.9621800184249878,0
1,0.49022671580314636,0.44203272461891174,-0.2158953994512558,0.9995154738426208,0.5288969874382019,0.5136502385139465,-0.08175849169492722,0.9987916350364685,0.45078569650650024,0.5234425663948059,-0.09464981406927109,0.9985690712928772,0.5160732865333557,0.7187087535858154,0.004207580350339413,0.9993787407875061,0.46870315074920654,0.7210094928741455,-0.004253692924976349,0.9994470477104187,0.5332419276237488,0.8265239000320435,-0.2013438642024994,0.9877835512161255,0.4623975157737732,0.8301748633384705,-0.2339828461408615,0.9919317960739136,0.5085445046424866,0.9107252955436707,0.04070790112018585,0.9598864316940308,0.48444879055023193,0.9136607050895691,0.03977197781205177,0.9612751007080078,0
1,0.49021491408348083,0.4487551748752594,-0.2113707959651947,0.9995110630989075,0.5288726091384888,0.5207376480102539,-0.08054297417402267,0.9986339807510376,0.45078229904174805,0.5314552187919617,-0.09350261837244034,0.9983742237091064,0.5160897374153137,0.7237743139266968,0.00419943081215024,0.9994106292724609,0.46873313188552856,0.7259282469749451,-0.0042453971691429615,0.9994678497314453,0.533115029335022,0.827329695224762,-0.21338824927806854,0.9882178902626038,0.4626268744468689,0.8292161822319031,-0.24282731115818024,0.9920534491539001,0.5083412528038025,0.9121747016906738,0.017739051952958107,0.9610199332237244,0.4842156767845154,0.9136543869972229,0.027861962094902992,0.9605647325515747,0
1,0.4902004599571228,0.4562605619430542,-0.20688387751579285,0.9995095729827881,0.5285747647285461,0.5268440246582031,-0.07987736910581589,0.9984757900238037,0.4505654573440552,0.5395190715789795,-0.0934707447886467,0.9981671571731567,0.516094446182251,0.7285233736038208,0.004128814209252596,0.9994359612464905,0.46874362230300903,0.7311447262763977,-0.0041738152503967285,0.999485194683075,0.5328380465507507,0.8279377222061157,-0.2206467241048813,0.988598108291626,0.4626593589782715,0.8284236192703247,-0.25381186604499817,0.992163896560669,0.5083414316177368,0.9122868776321411,0.01736152172088623,0.9618562459945679,0.484037846326828,0.9134688973426819,0.01648024097084999,0.9605942964553833,0
1,0.4901994466781616,0.46282094717025757,-0.2058820277452469,0.9995285868644714,0.5285268425941467,0.5365157127380371,-0.08068107813596725,0.9983689785003662,0.45044028759002686,0.5490628480911255,-0.09450117498636246,0.9980301260948181,0.516361653804779,0.7364653944969177,0.003918791655451059,0.9994653463363647,0.46878162026405334,0.7388438582420349,-0.003958707209676504,0.9995062351226807,0.5327146649360657,0.8267220258712769,-0.23275691270828247,0.9889559745788574,0.46269333362579346,0.8276726007461548,-0.26487937569618225,0.9922264218330383,0.508578896522522,0.9124065041542053,0.003818010212853551,0.9627358913421631,0.48404037952423096,0.9137786030769348,0.003959565423429012,0.9607519507408142,0
1,0.4901542663574219,0.46971431374549866,-0.20665428042411804,0.9995458722114563,0.528343141078949,0.5435964465141296,-0.08885311335325241,0.9982553124427795,0.4500693678855896,0.5559096336364746,-0.1011909618973732,0.9979491829872131,0.5163842439651489,0.7405205368995667,0.0038012941367924213,0.9994913935661316,0.468793123960495,0.7438256144523621,-0.0038395558949559927,0.9995242953300476,0.5325082540512085,0.823538064956665,-0.23973147571086884,0.9892863631248474,0.4628404378890991,0.8227722644805908,-0.25988346338272095,0.9921268820762634,0.5086982250213623,0.9126136302947998,-0.007894129492342472,0.9636030197143555,0.4839170277118683,0.9146181344985962,0.002973499009385705,0.9609619975090027,0
1,0.4901124835014343,0.47596389055252075,-0.2253149151802063,0.999576210975647,0.5279000401496887,0.549439549446106,-0.10353445261716843,0.9982223510742188,0.44942623376846313,0.562042772769928,-0.11780869215726852,0.9979755878448486,0.5165053009986877,0.7444990873336792,0.0038077535573393106,0.9995198845863342,0.4689474403858185,0.7488182187080383,-0.00384583231061697,0.9995467662811279,0.532504141330719,0.8185444474220276,-0.24980707466602325,0.9896701574325562,0.46287479996681213,0.8191570043563843,-0.26155349612236023,0.9920779466629028,0.5090810060501099,0.9130234122276306,-0.022834401577711105,0.9646105766296387,0.4839179217815399,0.9147739410400391,0.0012907810742035508,0.9615875482559204,0
1,0.49004408717155457,0.4821687340736389,-0.2235325276851654,0.9996054172515869,0.5276201367378235,0.5577842593193054,-0.09917937219142914,0.9982030391693115,0.448961466550827,0.569690465927124,-0.11442771553993225,0.9979687333106995,0.5168702602386475,0.7505985498428345,0.003857807721942663,0.9995473623275757,0.4692534804344177,0.7555224299430847,-0.0038909108843654394,0.999564528465271,0.5325203537940979,0.8155070543289185,-0.25980764627456665,0.9898656606674194,0.4628877639770508,0.8163023591041565,-0.2634166479110718,0.9916926622390747,0.5095537900924683,0.912287712097168,-0.029655983671545982,0.9649885892868042,0.48401135206222534,0.9146539568901062,-0.0028851402457803488,0.9616525769233704,0
1,0.48996496200561523,0.48790016770362854,-0.22978654503822327,0.999630868434906,0.5274056196212769,0.562584400177002,-0.10604417324066162,0.9981988668441772,0.4485226571559906,0.5749872922897339,-0.12095382064580917,0.9980096817016602,0.516895055770874,0.7519853115081787,0.003906634636223316,0.9995697140693665,0.4692605435848236,0.7566491961479187,-0.003937405534088612,0.999580442905426,0.5322540998458862,0.8137667179107666,-0.2624795734882355,0.9899756908416748,0.46290531754493713,0.8153123259544373,-0.26071277260780334,0.9911527633666992,0.509554386138916,0.912386953830719,-0.03945761173963547,0.965438961982727,0.4840782880783081,0.9155861139297485,-0.01630811020731926,0.962257981300354,0
1,0.48992154002189636,0.4940236508846283,-0.23446248471736908,0.9996547102928162,0.5271251201629639,0.5685099959373474,-0.11157674342393875,0.9981994032859802,0.44797030091285706,0.5798624753952026,-0.12786011397838593,0.9980488419532776,0.5170782804489136,0.7548056244850159,0.003958048764616251,0.9995868802070618,0.46934452652931213,0.7586250901222229,-0.003985414747148752,0.9995905160903931,0.532112181186676,0.8130714893341064,-0.26290398836135864,0.9899426102638245,0.4629296362400055,0.8148198127746582,-0.25755390524864197,0.9904074668884277,0.5095326900482178,0.9127147793769836,-0.039974041283130646,0.9654714465141296,0.48398593068122864,0.9160511493682861,-0.015236720442771912,0.9622830152511597,0
1,0.4898488223552704,0.5001046657562256,-0.23338468372821808,0.9996757507324219,0.5268214344978333,0.5746185779571533,-0.10972500592470169,0.9982038736343384,0.4476446211338043,0.5846458673477173,-0.12625089287757874,0.9980967044830322,0.5170977115631104,0.7580149173736572,0.004072013311088085,0.9996082186698914,0.46951577067375183,0.7623955011367798,-0.004098459146916866,0.999605119228363,0.5316581726074219,0.81212317943573,-0.26417794823646545,0.9901191592216492,0.4629485011100769,0.8148752450942993,-0.2522469162940979,0.989943265914917,0.5095463395118713,0.9129615426063538,-0.04947526380419731,0.966148853302002,0.4839860498905182,0.9162179827690125,-0.008289468474686146,0.9625447392463684,0
1,0.4894837737083435,0.5044920444488525,-0.2327146679162979,0.99969482421875,0.5266299843788147,0.5788990259170532,-0.10585110634565353,0.9982103109359741,0.44768163561820984,0.589881420135498,-0.12279228866100311,0.998113751411438,0.5174371004104614,0.7626643180847168,0.004142882768064737,0.9996231198310852,0.46993693709373474,0.765934407711029,-0.004166238009929657,0.9996117949485779,0.5308177471160889,0.8122578859329224,-0.25759175419807434,0.9900367259979248,0.4631389081478119,0.8150385618209839,-0.2509382367134094,0.9890657663345337,0.5095317959785461,0.9132232666015625,-0.046561047434806824,0.9660987257957458,0.4839780032634735,0.9165458679199219,-0.01062212698161602,0.962105929851532,0
1,0.4893556833267212,0.5088745951652527,-0.2321852743625641,0.9997060298919678,0.5265460014343262,0.5828031301498413,-0.10453664511442184,0.9981539249420166,0.44762665033340454,0.5940263271331787,-0.12310420721769333,0.9981104731559753,0.5174865126609802,0.7642595171928406,0.004374649841338396,0.9996282458305359,0.4701269268989563,0.7677740454673767,-0.004390157293528318,0.9996084570884705,0.5305784344673157,0.8119326233863831,-0.2586991488933563,0.9897381663322449,0.4633132517337799,0.8146503567695618,-0.24909348785877228,0.9878954291343689,0.5095686316490173,0.9138711094856262,-0.05493050441145897,0.9655057191848755,0.48389095067977905,0.9173939824104309,-0.023200606927275658,0.9615550637245178,0
1,0.48915794491767883,0.5122263431549072,-0.2276449203491211,0.9997172951698303,0.5265519618988037,0.5861518979072571,-0.10348248481750488,0.9981186389923096,0.44763752818107605,0.5974758863449097,-0.12125817686319351,0.9981037378311157,0.5174844264984131,0.7650282979011536,0.004398704040795565,0.9996420741081238,0.47031736373901367,0.768622100353241,-0.004415754694491625,0.9996156692504883,0.5304561853408813,0.811809778213501,-0.2604759633541107,0.9899783134460449,0.4635739028453827,0.815689742565155,-0.24778978526592255,0.9877505302429199,0.5096907019615173,0.9139946699142456,-0.05671674385666847,0.966331958770752,0.4838672876358032,0.9173964262008667,-0.01592034474015236,0.961727499961853,0
1,0.4891560971736908,0.515929639339447,-0.22126339375972748,0.9997304677963257,0.5265276432037354,0.5888322591781616,-0.10304375737905502,0.99811190366745,0.4476568102836609,0.5999027490615845,-0.1203019917011261,0.9981203079223633,0.5175257325172424,0.7670782804489136,0.004364962689578533,0.9996522068977356,0.4705082178115845,0.771487832069397,-0.004379331134259701,0.9996220469474792,0.5302563905715942,0.8117297291755676,-0.2634156048297882,0.9900972843170166,0.46359631419181824,0.8145686388015747,-0.2479049116373062,0.9873977303504944,0.5097191333770752,0.9139549732208252,-0.06172693148255348,0.9668503403663635,0.48383039236068726,0.9175710082054138,-0.023221014067530632,0.962088406085968,0
1,0.489158570766449,0.5190284252166748,-0.22094613313674927,0.9997389316558838,0.5265243649482727,0.59173184633255,-0.10147184878587723,0.9980731010437012,0.44767171144485474,0.6018289923667908,-0.1195681169629097,0.9981212615966797,0.5175356268882751,0.7685235142707825,0.004459120333194733,0.9996660351753235,0.47065359354019165,0.7733836770057678,-0.004470351617783308,0.999631941318512,0.5302650928497314,0.8104166388511658,-0.26957786083221436,0.9902228713035583,0.46366241574287415,0.8144985437393188,-0.24939551949501038,0.9869259595870972,0.5095459222793579,0.9141527414321899,-0.0700678750872612,0.9673343896865845,0.48381438851356506,0.9175596833229065,-0.022868741303682327,0.9622774124145508,0
1,0.48907503485679626,0.5209248661994934,-0.2111334502696991,0.9997448921203613,0.5264975428581238,0.5943689346313477,-0.09320377558469772,0.9979861974716187,0.4477573335170746,0.6038694977760315,-0.11454927176237106,0.9981106519699097,0.5176106691360474,0.7708294987678528,0.004544546362012625,0.9996760487556458,0.4708957076072693,0.7749689221382141,-0.004550952930003405,0.9996381998062134,0.5302730798721313,0.8099143505096436,-0.2660485804080963,0.9902020692825317,0.4636721611022949,0.8143180012702942,-0.2491905242204666,0.9862598180770874,0.5094721913337708,0.9143655300140381,-0.07443289458751678,0.9674671292304993,0.48366668820381165,0.9175616502761841,-0.02454357035458088,0.9620930552482605,0
1,0.48890793323516846,0.5215242505073547,-0.21365822851657867,0.9997503757476807,0.5266988277435303,0.5956034660339355,-0.09367630630731583,0.9978731870651245,0.44817596673965454,0.6049301624298096,-0.11390452086925507,0.9980693459510803,0.5179567337036133,0.7718645930290222,0.004464768338948488,0.9996723532676697,0.47125664353370667,0.7754560112953186,-0.004468926228582859,0.9996298551559448,0.5303732752799988,0.8096932768821716,-0.26351091265678406,0.9897538423538208,0.463515967130661,0.8112182021141052,-0.24768498539924622,0.9852108359336853,0.5094109773635864,0.914409339427948,-0.0686100572347641,0.9667753577232361,0.48349428176879883,0.9175841212272644,-0.03030112199485302,0.9616932272911072,0
